Stkcd,Trddt,INST,Trdmnt,Year,Month
300083,2018-06-30,31.035601,2018-06,2018,6
300083,2018-09-30,24.423,2018-09,2018,9
300083,2018-12-31,19.9979,2018-12,2018,12
300083,2019-03-31,21.0763,2019-03,2019,3
300083,2019-06-30,21.8349,2019-06,2019,6
300083,2019-09-30,14.47,2019-09,2019,9
300083,2019-12-31,17.694201,2019-12,2019,12
300084,2014-12-31,38.999199,2014-12,2014,12
300084,2015-06-30,34.221199,2015-06,2015,6
300085,2013-09-30,4.2164998,2013-09,2013,9
300085,2013-12-31,20.7607,2013-12,2013,12
300085,2014-09-30,17.208099,2014-09,2014,9
300085,2014-12-31,17.9512,2014-12,2014,12
300085,2015-03-31,18.810499,2015-03,2015,3
300085,2015-09-30,9.6042004,2015-09,2015,9
300085,2015-12-31,8.1368999,2015-12,2015,12
300085,2016-03-31,5.5488,2016-03,2016,3
300085,2016-06-30,8.2234001,2016-06,2016,6
300085,2016-09-30,3.5090001,2016-09,2016,9
300085,2016-12-31,5.7610998,2016-12,2016,12
300085,2017-03-31,3.5969999,2017-03,2017,3
300085,2017-06-30,4.8098001,2017-06,2017,6
300085,2017-09-30,6.1412001,2017-09,2017,9
300085,2018-03-31,7.7786002,2018-03,2018,3
300085,2018-06-30,10.5771,2018-06,2018,6
300085,2018-09-30,6.026,2018-09,2018,9
300085,2018-12-31,7.0581002,2018-12,2018,12
300085,2019-03-31,4.54,2019-03,2019,3
300085,2019-06-30,5.1911998,2019-06,2019,6
300085,2019-09-30,4.1500001,2019-09,2019,9
300085,2019-12-31,3.7133,2019-12,2019,12
300086,2010-09-30,9.0149002,2010-09,2010,9
300086,2010-12-31,85.204803,2010-12,2010,12
300086,2011-03-31,1.473,2011-03,2011,3
300086,2011-06-30,73.672401,2011-06,2011,6
300086,2011-09-30,11.149,2011-09,2011,9
300086,2011-12-31,74.0457,2011-12,2011,12
300086,2012-03-31,6.1329999,2012-03,2012,3
300086,2012-06-30,70.752197,2012-06,2012,6
300086,2012-09-30,7.8622999,2012-09,2012,9
300086,2012-12-31,63.020401,2012-12,2012,12
300086,2013-03-31,65.332001,2013-03,2013,3
300086,2013-09-30,63.34,2013-09,2013,9
300086,2013-12-31,58.553501,2013-12,2013,12
300086,2014-03-31,66.069702,2014-03,2014,3
300086,2014-06-30,72.367699,2014-06,2014,6
300086,2014-09-30,74.882698,2014-09,2014,9
300086,2014-12-31,61.772099,2014-12,2014,12
300086,2015-03-31,56.782902,2015-03,2015,3
300086,2015-06-30,62.603901,2015-06,2015,6
300086,2015-09-30,42.2076,2015-09,2015,9
300086,2015-12-31,44.0695,2015-12,2015,12
300086,2016-12-31,44.611099,2016-12,2016,12
300086,2017-09-30,46.2192,2017-09,2017,9
300086,2017-12-31,47.0354,2017-12,2017,12
300086,2018-09-30,41.25,2018-09,2018,9
300087,2010-12-31,16.397301,2010-12,2010,12
300087,2017-12-31,34.8372,2017-12,2017,12
300087,2018-03-31,33.009998,2018-03,2018,3
300087,2018-06-30,29.4165,2018-06,2018,6
300087,2018-09-30,30.347,2018-09,2018,9
300087,2018-12-31,41.316101,2018-12,2018,12
300087,2019-06-30,40.388302,2019-06,2019,6
300087,2019-09-30,40.32,2019-09,2019,9
300087,2019-12-31,42.463799,2019-12,2019,12
300088,2010-09-30,3.6129999,2010-09,2010,9
300088,2010-12-31,76.776604,2010-12,2010,12
300088,2011-03-31,1.089,2011-03,2011,3
300088,2011-06-30,72.681297,2011-06,2011,6
300088,2011-09-30,21.848,2011-09,2011,9
300088,2011-12-31,76.969902,2011-12,2011,12
300088,2012-03-31,17.871,2012-03,2012,3
300088,2012-06-30,80.186203,2012-06,2012,6
300088,2012-09-30,23.3417,2012-09,2012,9
300088,2012-12-31,77.141899,2012-12,2012,12
300088,2013-03-31,69.352798,2013-03,2013,3
300088,2013-09-30,67.171898,2013-09,2013,9
300088,2013-12-31,72.013603,2013-12,2013,12
300088,2014-03-31,53.3606,2014-03,2014,3
300088,2014-09-30,57.306801,2014-09,2014,9
300088,2014-12-31,53.2593,2014-12,2014,12
300088,2015-03-31,47.149101,2015-03,2015,3
300088,2015-06-30,49.434502,2015-06,2015,6
300088,2015-09-30,41.570301,2015-09,2015,9
300088,2015-12-31,44.222,2015-12,2015,12
300088,2016-06-30,40.3316,2016-06,2016,6
300088,2016-09-30,34.051899,2016-09,2016,9
300088,2018-03-31,29.1798,2018-03,2018,3
300088,2018-06-30,36.665401,2018-06,2018,6
300088,2018-09-30,30.9821,2018-09,2018,9
300088,2018-12-31,36.814602,2018-12,2018,12
300088,2019-03-31,28.787201,2019-03,2019,3
300088,2019-06-30,35.414902,2019-06,2019,6
300088,2019-09-30,28.4548,2019-09,2019,9
300088,2019-12-31,35.641102,2019-12,2019,12
300089,2016-09-30,12.5384,2016-09,2016,9
300089,2016-12-31,19.6483,2016-12,2016,12
300089,2017-03-31,14.8812,2017-03,2017,3
300089,2017-12-31,3.7866001,2017-12,2017,12
300090,2010-06-30,34.911701,2010-06,2010,6
300090,2010-12-31,46.884602,2010-12,2010,12
300090,2011-03-31,9.4460001,2011-03,2011,3
300090,2011-12-31,39.176601,2011-12,2011,12
300090,2012-03-31,19.0459,2012-03,2012,3
300090,2012-06-30,47.220001,2012-06,2012,6
300090,2012-12-31,55.460701,2012-12,2012,12
300090,2013-03-31,39.450298,2013-03,2013,3
300090,2013-06-30,54.0121,2013-06,2013,6
300090,2013-09-30,48.160801,2013-09,2013,9
300090,2013-12-31,62.545898,2013-12,2013,12
300090,2014-03-31,35.230499,2014-03,2014,3
300090,2014-06-30,42.7178,2014-06,2014,6
300090,2014-09-30,23.1458,2014-09,2014,9
300090,2014-12-31,27.6236,2014-12,2014,12
300090,2015-03-31,21.7435,2015-03,2015,3
300090,2015-06-30,25.4093,2015-06,2015,6
300090,2015-09-30,29.4533,2015-09,2015,9
300090,2015-12-31,23.2703,2015-12,2015,12
300090,2016-03-31,36.952202,2016-03,2016,3
300090,2016-06-30,37.9594,2016-06,2016,6
300090,2016-09-30,35.833698,2016-09,2016,9
300090,2016-12-31,37.9216,2016-12,2016,12
300090,2017-03-31,36.054001,2017-03,2017,3
300090,2017-06-30,36.371201,2017-06,2017,6
300090,2017-09-30,38.247799,2017-09,2017,9
300090,2018-06-30,37.973598,2018-06,2018,6
300090,2019-06-30,30.080099,2019-06,2019,6
300091,2010-12-31,17.416901,2010-12,2010,12
300091,2011-03-31,5.0739999,2011-03,2011,3
300091,2011-06-30,4.9482999,2011-06,2011,6
300091,2011-09-30,6.1440001,2011-09,2011,9
300091,2011-12-31,4.6876001,2011-12,2011,12
300091,2013-09-30,8.7969999,2013-09,2013,9
300091,2013-12-31,9.5648003,2013-12,2013,12
300091,2014-03-31,11.7189,2014-03,2014,3
300091,2014-06-30,18.065001,2014-06,2014,6
300091,2014-09-30,18.0776,2014-09,2014,9
300091,2014-12-31,24.0599,2014-12,2014,12
300091,2015-03-31,14.2955,2015-03,2015,3
300091,2015-06-30,19.151501,2015-06,2015,6
300091,2015-09-30,16.316799,2015-09,2015,9
300091,2015-12-31,21.3687,2015-12,2015,12
300091,2016-03-31,11.6178,2016-03,2016,3
300091,2016-06-30,15.9962,2016-06,2016,6
300091,2016-09-30,12.8124,2016-09,2016,9
300091,2016-12-31,16.885,2016-12,2016,12
300091,2017-03-31,14.9392,2017-03,2017,3
300091,2017-06-30,17.785999,2017-06,2017,6
300091,2017-09-30,19.1765,2017-09,2017,9
300091,2018-03-31,17.8564,2018-03,2018,3
300091,2018-06-30,17.1693,2018-06,2018,6
300091,2018-09-30,9.1199999,2018-09,2018,9
300091,2018-12-31,7.8801999,2018-12,2018,12
300091,2019-03-31,12.278,2019-03,2019,3
300091,2019-06-30,18.073,2019-06,2019,6
300091,2019-09-30,17.32,2019-09,2019,9
300091,2019-12-31,16.4571,2019-12,2019,12
300093,2010-12-31,87.528801,2010-12,2010,12
300093,2011-03-31,10.948,2011-03,2011,3
300093,2011-06-30,88.981201,2011-06,2011,6
300094,2010-09-30,3.6108999,2010-09,2010,9
300094,2010-12-31,83.849197,2010-12,2010,12
300094,2011-03-31,1.054,2011-03,2011,3
300094,2011-06-30,76.417603,2011-06,2011,6
300094,2011-09-30,9.6470003,2011-09,2011,9
300094,2011-12-31,70.712097,2011-12,2011,12
300094,2012-03-31,2.2869999,2012-03,2012,3
300094,2013-09-30,66.375999,2013-09,2013,9
300094,2013-12-31,68.631599,2013-12,2013,12
300094,2014-03-31,62.681099,2014-03,2014,3
300094,2014-06-30,62.618401,2014-06,2014,6
300094,2015-06-30,72.772499,2015-06,2015,6
300094,2015-12-31,69.677101,2015-12,2015,12
300094,2016-12-31,52.514099,2016-12,2016,12
300094,2017-03-31,52.417198,2017-03,2017,3
300094,2017-06-30,53.912102,2017-06,2017,6
300094,2017-09-30,50.787102,2017-09,2017,9
300094,2017-12-31,49.237202,2017-12,2017,12
300094,2018-03-31,53.385201,2018-03,2018,3
300094,2018-06-30,56.5182,2018-06,2018,6
300094,2018-09-30,56.551102,2018-09,2018,9
300094,2018-12-31,56.970001,2018-12,2018,12
300094,2019-03-31,61.489101,2019-03,2019,3
300094,2019-06-30,59.1768,2019-06,2019,6
300094,2019-09-30,57.325001,2019-09,2019,9
300094,2019-12-31,57.325298,2019-12,2019,12
300096,2010-12-31,18.815201,2010-12,2010,12
300096,2011-12-31,19.8997,2011-12,2011,12
300096,2013-06-30,8.9460001,2013-06,2013,6
300096,2013-09-30,16.913,2013-09,2013,9
300096,2013-12-31,19.003799,2013-12,2013,12
300096,2014-03-31,19.059999,2014-03,2014,3
300096,2014-06-30,30.047199,2014-06,2014,6
300096,2014-09-30,27.941401,2014-09,2014,9
300096,2014-12-31,18.7875,2014-12,2014,12
300096,2015-03-31,9.3620005,2015-03,2015,3
300096,2015-12-31,11.1626,2015-12,2015,12
300096,2016-03-31,3.2298,2016-03,2016,3
300096,2016-06-30,12.0458,2016-06,2016,6
300096,2016-09-30,5.4317999,2016-09,2016,9
300096,2016-12-31,8.1000004,2016-12,2016,12
300096,2017-03-31,2.5502,2017-03,2017,3
300096,2017-06-30,3.1270001,2017-06,2017,6
300096,2017-09-30,.93000001,2017-09,2017,9
300096,2017-12-31,13.4887,2017-12,2017,12
300096,2018-03-31,17.450001,2018-03,2018,3
300096,2018-06-30,19.1071,2018-06,2018,6
300096,2018-12-31,21.4487,2018-12,2018,12
300096,2019-03-31,25.9,2019-03,2019,3
300096,2019-06-30,26.044399,2019-06,2019,6
300096,2019-09-30,25.290001,2019-09,2019,9
300096,2019-12-31,19.1371,2019-12,2019,12
300097,2015-12-31,27.901699,2015-12,2015,12
300097,2016-06-30,21.2248,2016-06,2016,6
300097,2016-09-30,22.6999,2016-09,2016,9
300097,2016-12-31,39.121498,2016-12,2016,12
300097,2017-03-31,35.707001,2017-03,2017,3
300097,2017-06-30,37.028702,2017-06,2017,6
300097,2017-09-30,24.673,2017-09,2017,9
300097,2017-12-31,33.832901,2017-12,2017,12
300097,2018-03-31,21.3535,2018-03,2018,3
300097,2018-06-30,24.6283,2018-06,2018,6
300097,2018-09-30,14.5776,2018-09,2018,9
300097,2018-12-31,14.9896,2018-12,2018,12
300097,2019-03-31,8.8999996,2019-03,2019,3
300098,2013-06-30,18.9203,2013-06,2013,6
300098,2013-09-30,9.9399996,2013-09,2013,9
300098,2013-12-31,11.4128,2013-12,2013,12
300098,2014-03-31,8.1000004,2014-03,2014,3
300098,2014-06-30,12.6572,2014-06,2014,6
300098,2014-09-30,19.314301,2014-09,2014,9
300098,2014-12-31,27.6665,2014-12,2014,12
300098,2015-06-30,16.93,2015-06,2015,6
300098,2015-09-30,14.9265,2015-09,2015,9
300098,2015-12-31,21.338699,2015-12,2015,12
300098,2016-03-31,14.0623,2016-03,2016,3
300098,2016-06-30,22.097799,2016-06,2016,6
300098,2016-09-30,15.4837,2016-09,2016,9
300098,2017-03-31,12.309,2017-03,2017,3
300098,2017-06-30,20.0093,2017-06,2017,6
300098,2017-09-30,13.6207,2017-09,2017,9
300098,2017-12-31,19.3545,2017-12,2017,12
300098,2018-03-31,19.428801,2018-03,2018,3
300098,2018-06-30,24.2584,2018-06,2018,6
300098,2018-09-30,19.7328,2018-09,2018,9
300098,2018-12-31,23.099501,2018-12,2018,12
300098,2019-03-31,12.8341,2019-03,2019,3
300098,2019-06-30,16.3477,2019-06,2019,6
300098,2019-09-30,9.684,2019-09,2019,9
300098,2019-12-31,12.8371,2019-12,2019,12
300099,2010-09-30,6.4787002,2010-09,2010,9
300099,2010-12-31,15.2434,2010-12,2010,12
300099,2011-03-31,4.96,2011-03,2011,3
300099,2011-06-30,10.5586,2011-06,2011,6
300099,2011-09-30,5.7509999,2011-09,2011,9
300099,2011-12-31,14.1736,2011-12,2011,12
300099,2012-03-31,8.1169004,2012-03,2012,3
300099,2012-06-30,16.0931,2012-06,2012,6
300099,2013-12-31,.17919999,2013-12,2013,12
300099,2017-03-31,1.34,2017-03,2017,3
300099,2017-06-30,.033,2017-06,2017,6
300099,2018-03-31,.65799999,2018-03,2018,3
300099,2018-09-30,1.0829999,2018-09,2018,9
300099,2019-03-31,.65799999,2019-03,2019,3
300099,2019-06-30,1.0098,2019-06,2019,6
300099,2019-12-31,.022500001,2019-12,2019,12
300100,2010-09-30,.3743,2010-09,2010,9
300100,2010-12-31,66.605003,2010-12,2010,12
300100,2011-03-31,.252,2011-03,2011,3
300100,2014-12-31,81.6651,2014-12,2014,12
300100,2015-03-31,81.079498,2015-03,2015,3
300100,2015-06-30,89.608002,2015-06,2015,6
300100,2015-09-30,80.949997,2015-09,2015,9
300100,2015-12-31,86.658897,2015-12,2015,12
300100,2016-03-31,87.327797,2016-03,2016,3
300100,2016-06-30,92.053902,2016-06,2016,6
300100,2016-09-30,82.0868,2016-09,2016,9
300100,2017-03-31,73.099098,2017-03,2017,3
300100,2018-06-30,66.602402,2018-06,2018,6
300100,2018-09-30,65.360001,2018-09,2018,9
300100,2018-12-31,65.0616,2018-12,2018,12
300100,2019-03-31,64.682999,2019-03,2019,3
300100,2019-06-30,61.698002,2019-06,2019,6
300101,2010-09-30,7.4204998,2010-09,2010,9
300101,2010-12-31,69.083099,2010-12,2010,12
300101,2011-03-31,14.7509,2011-03,2011,3
300101,2011-06-30,65.646896,2011-06,2011,6
300101,2011-09-30,11.3157,2011-09,2011,9
300101,2011-12-31,65.160599,2011-12,2011,12
300101,2012-03-31,9.566,2012-03,2012,3
300101,2012-06-30,64.703697,2012-06,2012,6
300101,2012-09-30,10.5573,2012-09,2012,9
300101,2012-12-31,60.2355,2012-12,2012,12
300101,2013-03-31,50.114399,2013-03,2013,3
300101,2013-06-30,50.669498,2013-06,2013,6
300101,2013-09-30,40.130001,2013-09,2013,9
300101,2013-12-31,66.232803,2013-12,2013,12
300101,2014-03-31,62.649899,2014-03,2014,3
300101,2014-06-30,60.649601,2014-06,2014,6
300101,2014-09-30,45.1814,2014-09,2014,9
300101,2014-12-31,53.606701,2014-12,2014,12
300101,2015-03-31,55.354401,2015-03,2015,3
300101,2015-06-30,64.344299,2015-06,2015,6
300101,2015-09-30,48.2514,2015-09,2015,9
300101,2015-12-31,59.383801,2015-12,2015,12
300101,2016-03-31,50.874802,2016-03,2016,3
300101,2016-06-30,62.508301,2016-06,2016,6
300101,2016-09-30,50.590099,2016-09,2016,9
300101,2016-12-31,58.7985,2016-12,2016,12
300101,2017-03-31,51.2672,2017-03,2017,3
300101,2017-06-30,57.839401,2017-06,2017,6
300101,2017-09-30,44.6936,2017-09,2017,9
300101,2017-12-31,48.863201,2017-12,2017,12
300101,2018-03-31,41.761501,2018-03,2018,3
300101,2018-06-30,49.410301,2018-06,2018,6
300101,2018-09-30,42.221901,2018-09,2018,9
300101,2018-12-31,42.712101,2018-12,2018,12
300101,2019-03-31,37.59,2019-03,2019,3
300101,2019-06-30,37.156101,2019-06,2019,6
300101,2019-09-30,33.360001,2019-09,2019,9
300101,2019-12-31,34.618599,2019-12,2019,12
300102,2010-09-30,3.3232999,2010-09,2010,9
300102,2010-12-31,27.1677,2010-12,2010,12
300102,2011-03-31,6.7045002,2011-03,2011,3
300102,2011-06-30,29.883801,2011-06,2011,6
300102,2011-09-30,28.8256,2011-09,2011,9
300102,2011-12-31,25.3451,2011-12,2011,12
300102,2012-03-31,12.636,2012-03,2012,3
300102,2012-06-30,18.1556,2012-06,2012,6
300102,2012-09-30,6.9549999,2012-09,2012,9
300102,2012-12-31,9.9584999,2012-12,2012,12
300102,2013-03-31,8.9720001,2013-03,2013,3
300102,2013-06-30,9.3727999,2013-06,2013,6
300102,2013-09-30,9.5900002,2013-09,2013,9
300102,2013-12-31,9.2159004,2013-12,2013,12
300102,2014-03-31,9.0500002,2014-03,2014,3
300102,2014-06-30,9.8318996,2014-06,2014,6
300102,2014-09-30,4.4000001,2014-09,2014,9
300102,2015-03-31,5.0500002,2015-03,2015,3
300102,2015-12-31,19.195299,2015-12,2015,12
300102,2016-06-30,28.0119,2016-06,2016,6
300102,2016-09-30,28.176201,2016-09,2016,9
300102,2017-06-30,20.527399,2017-06,2017,6
300102,2017-09-30,21.934299,2017-09,2017,9
300102,2017-12-31,20.6052,2017-12,2017,12
300102,2018-03-31,19.389999,2018-03,2018,3
300102,2018-06-30,21.9638,2018-06,2018,6
300102,2018-09-30,24.43,2018-09,2018,9
300102,2018-12-31,24.505301,2018-12,2018,12
300102,2019-03-31,34.700001,2019-03,2019,3
300102,2019-06-30,37.622299,2019-06,2019,6
300102,2019-09-30,38.209999,2019-09,2019,9
300102,2019-12-31,38.912498,2019-12,2019,12
300103,2012-09-30,1.2314,2012-09,2012,9
300103,2012-12-31,7.8000002,2012-12,2012,12
300103,2013-06-30,7.7438998,2013-06,2013,6
300103,2013-09-30,4.9899998,2013-09,2013,9
300103,2013-12-31,2.8652,2013-12,2013,12
300103,2014-09-30,6.2909002,2014-09,2014,9
300103,2019-06-30,31.805099,2019-06,2019,6
300104,2010-09-30,.3563,2010-09,2010,9
300104,2010-12-31,14.7595,2010-12,2010,12
300104,2011-03-31,1.7406,2011-03,2011,3
300104,2011-06-30,13.2953,2011-06,2011,6
300104,2011-09-30,14.673,2011-09,2011,9
300104,2011-12-31,13.1568,2011-12,2011,12
300104,2012-03-31,7.5932002,2012-03,2012,3
300104,2012-06-30,12.2307,2012-06,2012,6
300104,2012-09-30,9.7886,2012-09,2012,9
300104,2012-12-31,15.4045,2012-12,2012,12
300104,2013-03-31,11.2672,2013-03,2013,3
300104,2013-06-30,11.7515,2013-06,2013,6
300104,2013-12-31,20.1684,2013-12,2013,12
300104,2014-03-31,11.1786,2014-03,2014,3
300104,2014-06-30,16.0084,2014-06,2014,6
300104,2014-09-30,7.7377,2014-09,2014,9
300104,2014-12-31,9.8815002,2014-12,2014,12
300104,2015-03-31,9.1309004,2015-03,2015,3
300104,2015-06-30,10.1017,2015-06,2015,6
300104,2015-09-30,8.1915998,2015-09,2015,9
300104,2015-12-31,14.1492,2015-12,2015,12
300104,2017-03-31,16.9032,2017-03,2017,3
300104,2018-09-30,11.468,2018-09,2018,9
300104,2018-12-31,12.0618,2018-12,2018,12
300104,2019-03-31,11.47,2019-03,2019,3
300105,2010-09-30,7.5254002,2010-09,2010,9
300105,2010-12-31,95.541397,2010-12,2010,12
300105,2011-03-31,9.7494001,2011-03,2011,3
300105,2011-06-30,96.265297,2011-06,2011,6
300105,2011-09-30,16.0161,2011-09,2011,9
300105,2011-12-31,98.674103,2011-12,2011,12
300105,2012-03-31,10.8962,2012-03,2012,3
300105,2012-06-30,93.6269,2012-06,2012,6
300105,2012-09-30,8.2503004,2012-09,2012,9
300105,2012-12-31,92.060097,2012-12,2012,12
300105,2013-03-31,82.490196,2013-03,2013,3
300105,2013-06-30,92.244598,2013-06,2013,6
300105,2013-09-30,82.884399,2013-09,2013,9
300105,2013-12-31,84.415497,2013-12,2013,12
300105,2014-03-31,77.924301,2014-03,2014,3
300105,2014-06-30,76.688698,2014-06,2014,6
300105,2014-09-30,68.599998,2014-09,2014,9
300105,2014-12-31,64.132301,2014-12,2014,12
300105,2015-03-31,56.59,2015-03,2015,3
300105,2015-06-30,50.534599,2015-06,2015,6
300105,2015-09-30,53.306702,2015-09,2015,9
300107,2010-09-30,7.3260999,2010-09,2010,9
300107,2010-12-31,13.6987,2010-12,2010,12
300107,2011-03-31,4.0539999,2011-03,2011,3
300107,2018-03-31,.99000001,2018-03,2018,3
300107,2018-06-30,3.2658,2018-06,2018,6
300107,2018-09-30,4.0833001,2018-09,2018,9
300107,2018-12-31,5.2442999,2018-12,2018,12
300107,2019-03-31,2.4400001,2019-03,2019,3
300107,2019-06-30,1.8049001,2019-06,2019,6
300107,2019-09-30,.73000002,2019-09,2019,9
300107,2019-12-31,.73809999,2019-12,2019,12
300108,2014-09-30,29.676001,2014-09,2014,9
300108,2014-12-31,29.944901,2014-12,2014,12
300108,2015-03-31,31.458,2015-03,2015,3
300108,2015-06-30,29.59,2015-06,2015,6
300108,2015-12-31,24.5473,2015-12,2015,12
300108,2016-03-31,24.388,2016-03,2016,3
300108,2016-09-30,24.657,2016-09,2016,9
300108,2017-09-30,26.625999,2017-09,2017,9
300108,2017-12-31,25.863199,2017-12,2017,12
300108,2018-03-31,25.16,2018-03,2018,3
300108,2018-06-30,25.061399,2018-06,2018,6
300108,2018-12-31,23.922199,2018-12,2018,12
300108,2019-03-31,18.73,2019-03,2019,3
300108,2019-06-30,18.905399,2019-06,2019,6
300109,2015-06-30,22.3337,2015-06,2015,6
300109,2015-12-31,26.1731,2015-12,2015,12
300109,2016-03-31,7.0514998,2016-03,2016,3
300109,2016-06-30,17.729401,2016-06,2016,6
300109,2016-09-30,11.4519,2016-09,2016,9
300109,2016-12-31,8.6871004,2016-12,2016,12
300109,2017-03-31,8.0412998,2017-03,2017,3
300109,2018-09-30,6.6090002,2018-09,2018,9
300109,2018-12-31,5.2474999,2018-12,2018,12
300109,2019-03-31,7.677,2019-03,2019,3
300109,2019-06-30,31.5282,2019-06,2019,6
300109,2019-09-30,30.004999,2019-09,2019,9
300109,2019-12-31,28.1262,2019-12,2019,12
300110,2010-12-31,71.237099,2010-12,2010,12
300110,2011-03-31,.39899999,2011-03,2011,3
300110,2011-06-30,70.692001,2011-06,2011,6
300110,2011-09-30,13.08,2011-09,2011,9
300110,2011-12-31,69.772102,2011-12,2011,12
300110,2012-03-31,11.233,2012-03,2012,3
300110,2012-06-30,71.682198,2012-06,2012,6
300110,2012-09-30,20.7488,2012-09,2012,9
300110,2012-12-31,74.023804,2012-12,2012,12
300110,2013-03-31,70.5588,2013-03,2013,3
300110,2013-06-30,70.711899,2013-06,2013,6
300110,2013-09-30,64.829201,2013-09,2013,9
300110,2013-12-31,62.935799,2013-12,2013,12
300110,2014-03-31,65.809601,2014-03,2014,3
300110,2014-06-30,67.729797,2014-06,2014,6
300110,2014-09-30,62.346199,2014-09,2014,9
300110,2014-12-31,62.118401,2014-12,2014,12
300110,2015-06-30,56.326302,2015-06,2015,6
300110,2015-12-31,53.152199,2015-12,2015,12
300110,2016-12-31,53.638901,2016-12,2016,12
300110,2017-03-31,55.094398,2017-03,2017,3
300110,2017-06-30,51.441399,2017-06,2017,6
300110,2017-09-30,50.939999,2017-09,2017,9
300110,2017-12-31,52.2351,2017-12,2017,12
300110,2018-03-31,51.240002,2018-03,2018,3
300110,2018-06-30,56.8475,2018-06,2018,6
300110,2018-09-30,57.529999,2018-09,2018,9
300110,2018-12-31,53.054199,2018-12,2018,12
300110,2019-03-31,52.98,2019-03,2019,3
300110,2019-06-30,52.4519,2019-06,2019,6
300110,2019-09-30,49.279999,2019-09,2019,9
300110,2019-12-31,49.220699,2019-12,2019,12
300111,2010-12-31,39.583,2010-12,2010,12
300111,2011-03-31,3.1103001,2011-03,2011,3
300111,2011-06-30,39.733501,2011-06,2011,6
300111,2011-09-30,.044,2011-09,2011,9
300111,2011-12-31,39.418301,2011-12,2011,12
300111,2012-03-31,6.0749998,2012-03,2012,3
300111,2012-06-30,39.458302,2012-06,2012,6
300111,2012-09-30,10.603,2012-09,2012,9
300111,2012-12-31,31.4098,2012-12,2012,12
300111,2013-03-31,35.41,2013-03,2013,3
300111,2013-06-30,34.736,2013-06,2013,6
300111,2013-09-30,12.73,2013-09,2013,9
300111,2013-12-31,1.4222,2013-12,2013,12
300111,2014-03-31,1.5700001,2014-03,2014,3
300111,2014-06-30,1.7969,2014-06,2014,6
300111,2014-09-30,1.5700001,2014-09,2014,9
300111,2014-12-31,4.8200002,2014-12,2014,12
300111,2015-03-31,5.1034999,2015-03,2015,3
300111,2015-06-30,3.0771,2015-06,2015,6
300111,2015-09-30,4.1410999,2015-09,2015,9
300111,2015-12-31,5.0648999,2015-12,2015,12
300111,2016-03-31,2.6800001,2016-03,2016,3
300113,2010-12-31,27.848101,2010-12,2010,12
300113,2011-03-31,9.9329996,2011-03,2011,3
300113,2011-06-30,30.832701,2011-06,2011,6
300113,2011-09-30,15.847,2011-09,2011,9
300113,2011-12-31,36.718201,2011-12,2011,12
300113,2012-03-31,21.7714,2012-03,2012,3
300113,2012-06-30,33.069,2012-06,2012,6
300113,2012-09-30,22.143101,2012-09,2012,9
300113,2012-12-31,39.042801,2012-12,2012,12
300113,2013-03-31,25.668301,2013-03,2013,3
