Stkcd,Trdmnt,SUE
600173,2010-09,.12461715
600173,2010-12,2.8426001
600173,2011-03,.22765221
600173,2011-06,.10645985
600173,2011-09,-.072298594
600173,2011-12,-1.7083255
600173,2012-03,-.28366879
600173,2012-06,-.62783533
600173,2012-09,-.66863906
600173,2012-12,-.83592772
600173,2013-03,.050866146
600173,2013-06,.22441573
600173,2013-09,.38202855
600173,2013-12,-.15718335
600173,2014-03,.033188794
600173,2014-06,.072475739
600173,2014-09,-.37036541
600173,2014-12,8.5173759
600173,2015-03,-.077133283
600173,2015-06,-.19603471
600173,2015-09,-.25415897
600173,2015-12,-2.6634386
600173,2016-03,-.021288998
600173,2016-06,.039722495
600173,2016-09,.13041191
600173,2016-12,.33235171
600173,2017-03,.60887939
600173,2017-06,2.1783469
600173,2017-09,2.6020226
600173,2017-12,4.1361113
600173,2018-03,1.4272039
600173,2018-06,1.5648006
600173,2018-09,3.041734
600173,2018-12,2.6024969
600173,2019-03,.22748512
600173,2019-06,.3792704
600173,2019-09,.15144724
600173,2019-12,.57282656
600176,2010-03,.22762474
600176,2010-06,.66068965
600176,2010-09,1.4313759
600176,2010-12,2.5293238
600176,2011-03,.35810035
600176,2011-06,.4198387
600176,2011-09,.54743719
600176,2011-12,.80694485
600176,2012-03,-.25897878
600176,2012-06,-.75954425
600176,2012-09,-.41592783
600176,2012-12,-.48950526
600176,2013-03,-.23947631
600176,2013-06,.036192704
600176,2013-09,-.39316767
600176,2013-12,-.9189083
600176,2014-03,.03541024
600176,2014-06,.78059375
600176,2014-09,2.393852
600176,2014-12,3.9305675
600176,2015-03,1.0144712
600176,2015-06,2.4653385
600176,2015-09,2.8615398
600176,2015-12,2.1326272
600176,2016-03,.51640379
600176,2016-06,.9883697
600176,2016-09,1.4044904
600176,2016-12,1.4680493
600176,2017-03,.25447688
600176,2017-06,.56927192
600176,2017-09,1.0542245
600176,2017-12,1.4731222
600176,2018-03,.2744939
600176,2018-06,.53778082
600176,2018-09,.75865018
600176,2018-12,.52215976
600176,2019-03,-.23073204
600176,2019-06,-.42789951
600176,2019-09,-.65529656
600176,2019-12,-.76652938
600177,2010-03,-.18841627
600177,2010-06,-.33310625
600177,2010-09,-.87029475
600177,2010-12,-.94127047
600177,2011-03,-.040590394
600177,2011-06,-.078791752
600177,2011-09,.09640827
600177,2011-12,.057946745
600177,2012-03,.1882305
600177,2012-06,1.2212237
600177,2012-09,1.5109013
600177,2012-12,1.2088786
600177,2013-03,.42192131
600177,2013-06,1.2428856
600177,2013-09,1.4510154
600177,2013-12,1.116796
600177,2014-03,.53370589
600177,2014-06,-.30265021
600177,2014-09,-.435534
600177,2014-12,-1.686215
600177,2015-03,-.15316555
600177,2015-06,.19074923
600177,2015-09,.31109089
600177,2015-12,1.4835513
600177,2016-03,.977597
600177,2016-06,1.2116176
600177,2016-09,.72575223
600177,2016-12,.35967416
600177,2017-03,-.85747659
600177,2017-06,-.66250056
600177,2017-09,-.0016214651
600177,2017-12,-4.8164682
600177,2018-03,-.48700181
600177,2018-06,-.33650526
600177,2018-09,-.36547571
600177,2018-12,3.6020076
600177,2019-03,.36690903
600177,2019-06,.52403009
600177,2019-09,.90301269
600177,2019-12,.40394378
600178,2010-03,
600178,2010-06,.1652267
600178,2010-09,.066473544
600178,2010-12,-1.8582761
600178,2011-03,-.56866437
600178,2011-06,-1.4094467
600178,2011-09,-1.4895604
600178,2011-12,-1.7852498
600178,2012-03,-.17579339
600178,2012-06,.012899423
600178,2012-09,-.022656459
600178,2012-12,-1.3574883
600178,2013-03,-.82720524
600178,2013-06,-1.1829082
600178,2013-09,-1.6493341
600178,2013-12,-17.035654
600178,2014-03,.041741826
600178,2014-06,.025822056
600178,2014-09,-.0066580516
600178,2014-12,2.772763
600178,2015-03,-.014518404
600178,2015-06,-.19754392
600178,2015-09,-.22655423
600178,2015-12,-.33503065
600178,2016-03,.49969602
600178,2016-06,2.9629714
600178,2016-09,3.1107109
600178,2016-12,2.7552736
600178,2017-03,.29583716
600178,2017-06,-.243062
600178,2017-09,-.36933753
600178,2017-12,-.75786382
600178,2018-03,-.96474808
600178,2018-06,-1.1670823
600178,2018-09,-2.1492531
600178,2018-12,-4.1624537
600178,2019-03,-.14376867
600178,2019-06,-.54948354
600178,2019-09,.25125521
600178,2019-12,1.9973589
600179,2010-03,
600179,2010-06,-.51022363
600179,2010-09,-.50585204
600179,2010-12,1.1604671
600179,2011-03,
600179,2011-06,-.7795077
600179,2011-09,-1.6868801
600179,2011-12,-3.4743345
600179,2012-03,
600179,2012-06,1.0203472
600179,2012-09,1.6314301
600179,2012-12,2.1595573
600179,2013-03,
600179,2013-06,.21239832
600179,2013-09,.070879355
600179,2013-12,.61388648
600179,2014-03,-2.2183499
600179,2014-06,-5.3901539
600179,2014-09,-3.7288618
600179,2014-12,-2.7966671
600179,2015-03,-.015716881
600179,2015-06,.23502609
600179,2015-09,4.0552311
600179,2015-12,3.7717659
600179,2016-03,.61718559
600179,2016-06,1.5589025
600179,2016-09,.3936879
600179,2016-12,.4770619
600179,2017-03,.48971185
600179,2017-06,.4476651
600179,2017-09,.87506032
600179,2017-12,1.2909982
600179,2018-03,.044961885
600179,2018-06,.43663216
600179,2018-09,.38340157
600179,2018-12,-1.2727265
600179,2019-03,-1.393966
600179,2019-06,-4.8250213
600179,2019-09,-4.7756796
600179,2019-12,-7.9796429
600180,2010-03,
600180,2010-06,-.00097626314
600180,2010-09,
600180,2010-12,-.0068846936
600180,2011-03,
600180,2011-06,-.16120054
600180,2011-09,
600180,2011-12,118.80644
600180,2012-03,
600180,2012-06,1.570455
600180,2012-09,1.873782
600180,2012-12,.42596358
600180,2013-03,
600180,2013-06,-.8460629
600180,2013-09,-.43835983
600180,2013-12,.6740182
600180,2014-03,-.0035708069
600180,2014-06,-.13145283
600180,2014-09,-.4730792
600180,2014-12,-1.1491055
600180,2015-03,-.077122644
600180,2015-06,.26345786
600180,2015-09,.50832093
600180,2015-12,.26816329
600180,2016-03,.18393146
600180,2016-06,.41116589
600180,2016-09,-.20186682
600180,2016-12,-1.3758316
600180,2017-03,1.1522576
600180,2017-06,-.40211922
600180,2017-09,.17574978
600180,2017-12,8.669158
600180,2018-03,.987571
600180,2018-06,1.6698948
600180,2018-09,1.2096312
600180,2018-12,-1.7544096
600180,2019-03,-.83702159
600180,2019-06,-1.2576994
600180,2019-09,-1.8522165
600180,2019-12,-.57834488
600182,2010-03,-.077035911
600182,2010-06,-.85165751
600182,2010-09,-1.3188396
600182,2010-12,-1.8083546
600182,2011-03,.15460183
600182,2011-06,.10502718
600182,2011-09,-.092686892
600182,2011-12,.58180481
600182,2012-03,1.2242452
600182,2012-06,2.5752859
600182,2012-09,3.5924301
600182,2012-12,3.1285322
600182,2013-03,.21403617
600182,2013-06,.90882003
600182,2013-09,1.7991155
600182,2013-12,1.7009953
600182,2014-03,.074686259
600182,2014-06,-.23880057
600182,2014-09,-.65926194
600182,2014-12,-1.0173239
600182,2015-03,-.25545487
600182,2015-06,.067738473
600182,2015-09,.19208047
600182,2015-12,-.043615837
600182,2016-03,-.053970091
600182,2016-06,-.48845264
600182,2016-09,-.72101784
600182,2016-12,-.7482866
600182,2017-03,-.14732343
600182,2017-06,-.91958278
600182,2017-09,-1.1276797
600182,2017-12,-1.3506287
600182,2018-03,-.12411981
600182,2018-06,.49430376
600182,2018-09,.70005691
600182,2018-12,.66451508
600182,2019-03,-.13886866
600182,2019-06,-.0014674673
600182,2019-09,.0048916712
600182,2019-12,-.14241755
600183,2010-03,.91356099
600183,2010-06,2.0383961
600183,2010-09,2.1914792
600183,2010-12,1.8704933
600183,2011-03,.21877258
600183,2011-06,.21972422
600183,2011-09,.0066641718
600183,2011-12,-.47599965
600183,2012-03,-.45690858
600183,2012-06,-.88149452
600183,2012-09,-1.0382229
600183,2012-12,-.85967356
600183,2013-03,.061484337
600183,2013-06,.087760486
600183,2013-09,.26983875
600183,2013-12,.6665746
600183,2014-03,.29437751
600183,2014-06,.84814513
600183,2014-09,1.369207
600183,2014-12,.98370308
600183,2015-03,-.014135119
600183,2015-06,-.23182471
600183,2015-09,-.35258532
600183,2015-12,.38128111
600183,2016-03,.25411209
600183,2016-06,.43815663
600183,2016-09,.82491666
600183,2016-12,1.1149654
600183,2017-03,.55328047
600183,2017-06,1.028941
600183,2017-09,1.475129
600183,2017-12,1.2720473
600183,2018-03,-.080736406
600183,2018-06,-.083324015
600183,2018-09,-.10534143
600183,2018-12,-.29636851
600183,2019-03,-.093054056
600183,2019-06,.37702364
600183,2019-09,.93268722
600183,2019-12,1.4802154
600184,2010-03,1.4053805
600184,2010-06,1.9761792
600184,2010-09,-1.6733686
600184,2010-12,13.804821
600184,2011-03,.24810667
600184,2011-06,1.7222252
600184,2011-09,.87448615
600184,2011-12,-1.9780333
600184,2012-03,.027127888
600184,2012-06,-4.6800318
600184,2012-09,-2.1140029
600184,2012-12,-.46031877
600184,2013-03,.12118396
600184,2013-06,1.8257869
600184,2013-09,1.7518414
600184,2013-12,-2.1206043
600184,2014-03,-.34575728
600184,2014-06,.20060928
600184,2014-09,.45365727
600184,2014-12,5.1371789
600184,2015-03,.019354701
600184,2015-06,.01987353
600184,2015-09,.029851247
600184,2015-12,-.46664318
600184,2016-03,-.09987697
600184,2016-06,-.37237903
600184,2016-09,-.33923677
600184,2016-12,-.88260704
600184,2017-03,.10298093
600184,2017-06,-.020896997
600184,2017-09,.8324185
600184,2017-12,1.043752
600184,2018-03,.1728052
600184,2018-06,1.3490911
600184,2018-09,1.8306651
600184,2018-12,.39813632
600184,2019-03,-.052868731
600184,2019-06,.01696291
600184,2019-09,-.40325087
600184,2019-12,-.1751938
600185,2010-03,3.1254134
600185,2010-06,1.6543918
600185,2010-09,2.3345551
600185,2010-12,2.2745178
600185,2011-03,-.40544781
600185,2011-06,1.0651751
600185,2011-09,.4124448
600185,2011-12,2.2308004
600185,2012-03,.14958148
600185,2012-06,.31941479
600185,2012-09,.534913
600185,2012-12,.71417367
600185,2013-03,.23462348
600185,2013-06,-.14959304
600185,2013-09,.19723144
600185,2013-12,.19241014
600185,2014-03,-.26071745
600185,2014-06,-.83939451
600185,2014-09,-.69939959
600185,2014-12,-2.2063529
600185,2015-03,-1.0284977
600185,2015-06,-1.1440926
600185,2015-09,-2.3500905
600185,2015-12,2.8163822
600185,2016-03,.99706864
600185,2016-06,1.4776578
600185,2016-09,2.5367105
600185,2016-12,.55396628
600185,2017-03,.43964812
600185,2017-06,.21679659
600185,2017-09,.39987075
600185,2017-12,.83321619
600185,2018-03,-.30468234
600185,2018-06,.078572847
600185,2018-09,-.24202436
600185,2018-12,-1.0701494
600185,2019-03,.13835774
600185,2019-06,.70196623
600185,2019-09,.76898444
600185,2019-12,.090145081
600186,2010-03,.0072274134
600186,2010-06,.090526991
600186,2010-09,-.79263127
600186,2010-12,-1.8617454
600186,2011-03,-.58744878
600186,2011-06,-1.9439787
600186,2011-09,-1.7147497
600186,2011-12,-2.5396452
600186,2012-03,-.088922918
600186,2012-06,-.026648257
600186,2012-09,.26787099
600186,2012-12,1.6932954
600186,2013-03,-.029944494
600186,2013-06,.30173388
600186,2013-09,.13650931
600186,2013-12,-.4764379
600186,2014-03,-.02176404
600186,2014-06,-.055047553
600186,2014-09,-.072343372
600186,2014-12,.69746482
600186,2015-03,-.12941411
600186,2015-06,-4.0905533
600186,2015-09,-2.0024323
600186,2015-12,-1.3713764
600186,2016-03,.39114681
600186,2016-06,2.2855294
600186,2016-09,1.921847
600186,2016-12,1.5556761
600186,2017-03,-.18244816
600186,2017-06,-.1474358
600186,2017-09,-.21201423
600186,2017-12,-.12486652
600186,2018-03,.25009727
600186,2018-06,.12524493
600186,2018-09,.2259762
600186,2018-12,-2.7899337
600186,2019-03,-.12982924
600186,2019-06,-.26396272
600186,2019-09,-.13761172
600186,2019-12,.61834413
600187,2010-03,-.027779413
600187,2010-06,.022427419
600187,2010-09,-.027838282
600187,2010-12,.36877593
600187,2011-03,.17002371
600187,2011-06,.44704708
600187,2011-09,.81248194
600187,2011-12,-.032190077
600187,2012-03,.75869608
600187,2012-06,1.257737
600187,2012-09,1.2428278
600187,2012-12,2.1215947
600187,2013-03,-.1306012
600187,2013-06,-.36952719
600187,2013-09,.6126864
600187,2013-12,3.0083613
600187,2014-03,.037115011
600187,2014-06,.46335599
600187,2014-09,.4130128
600187,2014-12,.58433264
600187,2015-03,-.079506852
600187,2015-06,-.81376737
600187,2015-09,-2.0196731
600187,2015-12,-3.6439934
600187,2016-03,-.34449902
600187,2016-06,-.30673081
600187,2016-09,.26100764
600187,2016-12,.86301553
600187,2017-03,.22253299
600187,2017-06,.98937452
600187,2017-09,1.2403647
600187,2017-12,1.0472972
600187,2018-03,-.81104887
600187,2018-06,-1.5028417
600187,2018-09,-2.0440519
600187,2018-12,-.083814412
600187,2019-03,.37413087
600187,2019-06,-1.7097144
600187,2019-09,-1.6363646
600187,2019-12,-7.8727555
600188,2010-03,.6003409
600188,2010-06,.35827714
600188,2010-09,1.5891193
600188,2010-12,2.5678227
600188,2011-03,.13743979
600188,2011-06,.96161866
600188,2011-09,-.081444629
600188,2011-12,-.13573356
600188,2012-03,-.10624368
600188,2012-06,-.79961365
600188,2012-09,-1.3167564
600188,2012-12,-1.8617741
600188,2013-03,-.75356454
600188,2013-06,-2.0047929
600188,2013-09,-.93246591
600188,2013-12,-.68660998
600188,2014-03,-.22835898
600188,2014-06,1.3815019
600188,2014-09,1.0292192
600188,2014-12,.074753113
600188,2015-03,.08959306
600188,2015-06,-.22667947
600188,2015-09,-.89303076
600188,2015-12,-1.9308919
600188,2016-03,.16406466
600188,2016-06,.0090659484
600188,2016-09,-.36991468
600188,2016-12,2.897938
600188,2017-03,2.9994798
600188,2017-06,4.7049913
600188,2017-09,3.9226952
600188,2017-12,2.7961872
600188,2018-03,.2653397
600188,2018-06,.82111126
600188,2018-09,.83997345
600188,2018-12,1.4461465
600188,2019-03,.028679708
600188,2019-06,.23138686
600188,2019-09,.3788746
600188,2019-12,-.48641777
600189,2010-03,.89402992
600189,2010-06,2.0154867
600189,2010-09,1.7941022
600189,2010-12,1.7014655
600189,2011-03,-.60382318
600189,2011-06,-.86006314
600189,2011-09,-2.9514997
600189,2011-12,-2.637768
600189,2012-03,-1.3048054
600189,2012-06,-2.9260454
600189,2012-09,-1.7016108
600189,2012-12,-1.9825097
600189,2013-03,.24821576
600189,2013-06,2.0803792
600189,2013-09,2.1125243
600189,2013-12,2.9558697
600189,2014-03,.013598784
600189,2014-06,-.24207199
600189,2014-09,.013361473
600189,2014-12,-1.0815101
600189,2015-03,-.73656529
600189,2015-06,-.67183322
600189,2015-09,-2.5607054
600189,2015-12,-6.7165613
600189,2016-03,-.19679669
600189,2016-06,-1.0400259
600189,2016-09,-.64523077
600189,2016-12,-.85632235
600189,2017-03,-.23257962
600189,2017-06,-.39386284
600189,2017-09,-1.117975
600189,2017-12,1.1902848
600189,2018-03,.21458679
600189,2018-06,1.0024362
600189,2018-09,1.8427964
600189,2018-12,1.0942342
600189,2019-03,.10227991
600189,2019-06,.85238677
600189,2019-09,.84014338
600189,2019-12,-30.715048
600190,2010-03,.94464856
600190,2010-06,1.5834712
600190,2010-09,1.2864262
600190,2010-12,.92771953
600190,2011-03,-.036671694
600190,2011-06,.18117048
600190,2011-09,.7736643
600190,2011-12,.53274268
600190,2012-03,-.3564519
600190,2012-06,-1.1237782
600190,2012-09,-1.5502421
600190,2012-12,-1.9667011
600190,2013-03,-.27951109
600190,2013-06,-.29284075
600190,2013-09,-.067395732
600190,2013-12,.42251885
600190,2014-03,1.2703099
600190,2014-06,2.1280847
600190,2014-09,.73199111
600190,2014-12,-.25533769
600190,2015-03,-.23718917
600190,2015-06,-1.5963892
600190,2015-09,-2.3554955
600190,2015-12,-1.5939124
600190,2016-03,-2.084218
600190,2016-06,-1.582473
600190,2016-09,-1.3444585
600190,2016-12,-2.5458233
600190,2017-03,.85112083
600190,2017-06,1.4006472
600190,2017-09,1.4885604
600190,2017-12,3.4459476
600190,2018-03,.17078526
600190,2018-06,.679304
600190,2018-09,1.0808926
600190,2018-12,-.7832095
600190,2019-03,-.35451686
600190,2019-06,-1.2447469
600190,2019-09,-.32144094
600190,2019-12,1.8102216
600191,2010-03,.89158493
600191,2010-06,1.0011716
600191,2010-09,.38307381
600191,2010-12,.006117899
600191,2011-03,-1.1269288
600191,2011-06,-1.4699844
600191,2011-09,-2.3001912
600191,2011-12,-5.507884
600191,2012-03,.30376777
600191,2012-06,.222764
600191,2012-09,.4347387
600191,2012-12,2.0991662
600191,2013-03,.051698007
600191,2013-06,.47073931
600191,2013-09,.59033018
600191,2013-12,.53440243
600191,2014-03,-.33360308
600191,2014-06,-.070472084
600191,2014-09,.54802585
600191,2014-12,1.2768008
600191,2015-03,2.7009971
600191,2015-06,6.3054428
600191,2015-09,2.2838206
600191,2015-12,1.8678216
600191,2016-03,-.60558403
600191,2016-06,-2.0822742
600191,2016-09,-1.9857466
600191,2016-12,-1.8869733
600191,2017-03,.091558494
600191,2017-06,.019360099
600191,2017-09,.27724674
600191,2017-12,-.5600993
600191,2018-03,-2.0670187
600191,2018-06,-3.4475462
600191,2018-09,-3.926954
600191,2018-12,-3.1578689
600191,2019-03,1.6603154
600191,2019-06,1.7038344
600191,2019-09,1.9613564
600191,2019-12,2.215148
600192,2010-03,-.16530526
600192,2010-06,-.46426982
600192,2010-09,-.89669287
600192,2010-12,-.10419984
600192,2011-03,-.4771772
600192,2011-06,-.54584128
600192,2011-09,.0087736556
600192,2011-12,.34236559
600192,2012-03,1.0322183
600192,2012-06,2.4036198
600192,2012-09,2.8969264
600192,2012-12,.75929636
600192,2013-03,.59247077
600192,2013-06,.99632061
600192,2013-09,1.9386778
600192,2013-12,.48056874
600192,2014-03,.61743456
600192,2014-06,1.2083886
600192,2014-09,.046755955
600192,2014-12,-.88992298
600192,2015-03,-.38453296
600192,2015-06,-1.6541331
600192,2015-09,-2.5892153
600192,2015-12,-1.2664742
600192,2016-03,-.74451303
600192,2016-06,-.95618403
600192,2016-09,-.58354086
600192,2016-12,-.14307244
600192,2017-03,-.18745317
600192,2017-06,-.3956354
600192,2017-09,-1.1232127
600192,2017-12,-25.587345
600192,2018-03,.0031383284
600192,2018-06,.57567185
600192,2018-09,.24478282
600192,2018-12,.49808666
600192,2019-03,-.34505782
600192,2019-06,-.66454005
600192,2019-09,-.43676943
600192,2019-12,.13718052
600193,2010-03,-.15902434
600193,2010-06,-.36950895
600193,2010-09,3.0230663
600193,2010-12,2.6550074
600193,2011-03,.16552047
600193,2011-06,.4369117
600193,2011-09,-1.739802
600193,2011-12,-3.0378761
600193,2012-03,.060150143
600193,2012-06,.60804713
600193,2012-09,.79280406
600193,2012-12,2.2216928
600193,2013-03,
600193,2013-06,-1.2331756
600193,2013-09,-2.3711743
600193,2013-12,-2.5216858
600193,2014-03,
600193,2014-06,-.38179827
600193,2014-09,-.25024828
600193,2014-12,-9.2641459
600193,2015-03,-.014629482
600193,2015-06,.059345357
600193,2015-09,.17722121
600193,2015-12,2.3193247
600193,2016-03,.054664575
600193,2016-06,.096337467
600193,2016-09,.19331914
600193,2016-12,-.25729105
600193,2017-03,6.6351369e-10
600193,2017-06,.061195277
600193,2017-09,-.068609908
600193,2017-12,2.2626336
600193,2018-03,-.096293919
600193,2018-06,-.089958735
600193,2018-09,.22472541
600193,2018-12,.65204012
600193,2019-03,.60950285
600193,2019-06,.097125418
600193,2019-09,.92110997
600193,2019-12,.1952329
600195,2010-03,.34455055
600195,2010-06,.80124044
600195,2010-09,.923666
600195,2010-12,1.5635284
600195,2011-03,.075642616
600195,2011-06,.00041768272
600195,2011-09,.63683146
600195,2011-12,.016781086
600195,2012-03,-.10702112
600195,2012-06,-.47839409
600195,2012-09,-.46848494
600195,2012-12,-.8864187
600195,2013-03,.15323909
600195,2013-06,.32820806
600195,2013-09,.15023296
600195,2013-12,.047348548
600195,2014-03,-.37353107
600195,2014-06,-.4456763
600195,2014-09,-.31993374
600195,2014-12,.033577021
600195,2015-03,.044153597
600195,2015-06,-.15323119
600195,2015-09,-.05433378
600195,2015-12,.6093567
600195,2016-03,-.3907094
600195,2016-06,-.18554869
600195,2016-09,-.30684453
600195,2016-12,-.1761142
600195,2017-03,-.098507844
600195,2017-06,-.18244173
600195,2017-09,-.14685118
600195,2017-12,.51926798
600195,2018-03,.61004603
600195,2018-06,1.0179001
600195,2018-09,1.8688488
600195,2018-12,1.1745787
600195,2019-03,-.31536391
600195,2019-06,-.26294789
